UniqueCount	AmbigCount
8	0
0	14
0	14
1	14
0	18
4	25
2	0
1	0
0	0
1	0
0	0
1	0
1	0
1	0
1	0
2	0
33	0
0	0
22	0
0	35
0	30
9	35
2	0
0	0
62	0
0	22
8	27
0	0
1	2
0	0
0	29
0	4
0	6
0	12
1	8
0	10
0	174
0	252
4	141
8	252
14	0
5	109
41	109
4	20
5	20
2	68
0	18
3	14
0	0
2	0
3	85
1	26
6	85
28	13
2	78
0	31
2	13
3	77
5	49
19	77
5	0
4	0
18	6
1	6
0	3
1	3
23	0
0	0
2	155
0	166
0	164
0	11
0	26
0	22
0	26
0	19
2	0
2	45
0	45
0	45
47	0
6	1
0	1
1	2
0	4
3	4
0	0
0	18
2	18
5	57
2	74
0	1
40	2
2	35
2	57
0	55
0	44
0	0
0	1
2	67
0	12
0	0
0	2
0	11
0	12
0	2
0	11
0	0
5	13
0	1
4	18
3	15
1	13
0	41
1	22
10	37
0	54
0	19
0	32
0	19
0	2
10	2
31	0
24	51
3	51
3	1
0	1
0	11
5	10
0	77
0	34
0	37
1	12
22	74
2	0
61	65
6	65
4	2
1	2
4	7
2	7
0	0
6	0
8	21
0	21
0	8
0	21
0	10
0	8
2	2
3	0
0	9
0	4
2	13
32	0
1	0
20	13
0	13
0	2
0	2
12	5
2	5
1	0
3	0
2	0
0	61
7	61
31	0
0	45
5	49
0	50
1	14
0	15
6	17
0	16
0	12
15	0
0	1
0	3
0	97
0	107
0	243
7	196
8	235
1	0
1	1
0	3
0	0
0	2
0	3
0	0
16	0
9	0
46	0
0	31
0	40
1	34
3	36
5	83
0	89
0	89
2	83
0	39
11	3
0	95
0	99
1	106
0	114
0	9
0	107
0	0
0	90
0	83
4	89
0	0
78	0
29	0
1	3
11	3
1	28
0	41
0	61
0	56
2	36
1	0
20	0
0	1
0	1
2	1
3	0
3	0
1	0
0	0
2	45
1	45
0	3
0	3
1	12
0	12
0	1
1	5
0	6
0	6
0	0
0	11
1	28
0	17
0	28
0	0
0	0
0	88
5	89
1	48
0	1
0	76
17	0
0	0
0	0
0	31
0	38
0	1
0	0
0	38
0	38
0	3
0	27
0	29
2	17
5	5
0	88
28	29
5	82
0	117
150	117
0	45
0	37
0	2
0	0
0	41
0	41
0	37
0	1
6	15
0	11
0	15
3	29
10	43
1	69
0	73
0	65
0	24
1	57
1	22
0	6
35	92
0	7
0	6
1	6
4	9
3	8
0	0
0	0
1	0
0	1
0	1
394	495
54	495
0	0
0	0
17	0
0	0
0	14
14	14
31	0
24	0
2	6
0	29
1	29
0	32
0	32
17	0
6	0
39	0
0	36
6	36
21	0
16	0
105	0
1	19
39	95
0	57
2	38
0	0
30	0
1	6
12	6
0	1
0	21
0	1
1	42
0	24
11	53
0	12
4	3
0	5
4	14
0	10
0	5
0	10
0	7
1	1
1	12
0	26
0	3
0	26
10	0
19	0
13	0
3	0
3	0
1	0
0	0
1	0
0	0
0	0
2	0
1	0
2	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	1
1	2
1	2
1	0
0	0
1	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
4	0
0	0
1	0
0	2
3	2
3	0
1	0
0	0
0	1
1	0
5	1
7	0
0	1
0	1
4	0
2	1
5	1
16	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
3	0
1	0
0	0
3	0
0	0
0	0
4	0
2	0
0	0
0	0
0	0
1	0
0	3
0	3
1	0
0	0
2	0
2	0
0	0
0	0
0	0
3	0
1	1
0	1
1	0
1	0
5	0
1	0
1	0
4	0
1	1
0	1
1	0
0	0
1	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
3	0
5	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
2	0
2	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
3	0
6	0
0	0
1	0
0	0
1	0
0	0
14	0
11	0
0	0
1	0
1	0
2	0
19	0
0	0
3	0
2	0
0	0
0	0
8	0
0	0
3	0
3	0
3	0
1	0
9	0
0	0
0	0
3	0
2	0
6	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
2	0
2	0
4	0
0	0
0	0
4	0
0	0
3	0
26	0
2	0
0	0
1	0
0	0
0	0
11	0
38	1
6	0
5	0
1	0
0	0
0	0
1	0
0	0
0	0
4	0
25	0
0	0
1	0
0	2
0	0
2	0
0	0
1	0
2	0
0	0
0	0
2	0
1	0
0	0
2	0
0	0
6	0
0	0
1	0
3	0
2	0
0	0
0	0
0	0
5	0
0	0
0	0
1	0
12	0
23	0
0	0
2	2
2	2
0	0
5	0
2	0
3	0
0	0
0	0
2	0
0	0
1	0
0	0
1	0
5	0
1	0
1	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
4	0
13	0
0	0
2	0
1	0
1	2
1	2
1	0
1	0
1	0
0	0
0	0
2	0
0	2
0	2
0	0
0	0
1	0
3	0
0	0
0	0
0	0
1	0
0	0
1	0
3	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
1	0
0	0
2	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	1
0	1
1	0
1	0
6	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
2	0
2	0
3	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	4
0	4
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
8	0
1	0
1	0
1	0
2	0
0	0
0	2
0	0
0	0
13	0
2	0
3	0
0	0
1	0
1	0
0	1
0	6
0	6
4	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
2	0
0	0
0	0
0	1
0	0
0	0
3	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
4	0
2	0
0	0
0	0
1	0
2	0
3	0
2	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
3	0
3	0
4	0
2	0
0	0
0	0
4	0
1	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
2	1
0	0
0	0
3	0
1	0
1	0
1	0
0	0
2	1
2	0
0	0
1	0
0	0
2	0
2	0
1	0
2	0
2	0
2	0
0	0
2	1
2	1
1	1
0	0
5	0
0	0
1	0
0	1
1	1
0	0
2	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
1	0
2	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
2	3
0	3
0	2
2	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
7	0
3	0
0	0
0	0
0	0
0	0
11	0
1	0
0	4
0	4
1	0
1	0
4	0
0	0
0	0
3	0
0	0
0	0
4	0
1	0
0	0
1	6
2	6
2	0
0	0
3	0
2	0
1	0
18	0
3	0
0	0
1	0
0	22
3	22
1	7
0	2
1	2
17	0
6	0
4	0
3	0
3	0
0	0
0	0
0	0
2	0
1	0
4	0
0	2
0	2
10	0
0	0
0	0
1	0
0	2
0	2
2	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
1	0
3	0
1	0
1	0
1	0
2	0
2	1
4	1
2	2
7	2
1	1
0	1
1	2
0	2
4	0
0	0
2	0
1	0
1	2
2	2
0	0
0	0
0	0
2	0
3	0
2	0
0	0
0	0
2	1
2	2
0	2
1	0
0	0
0	0
0	0
0	0
4	0
6	0
0	5
6	23
0	23
1	0
0	0
1	0
0	0
2	0
5	0
0	0
0	0
0	0
5	0
0	0
6	4
2	4
1	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
2	0
3	0
0	0
3	0
1	0
0	0
6	0
0	0
1	0
1	0
26	0
3	0
2	0
2	0
3	0
3	0
7	0
1	0
6	0
4	0
0	0
0	0
2	0
2	0
0	0
0	0
1	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
0	0
1	0
3	0
0	0
1	1
2	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
1	0
10	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	1
0	1
12	1
0	0
0	0
4	17
1	17
2	17
2	8
0	8
3	0
0	0
4	0
0	1
4	10
5	10
4	0
5	0
13	0
29	0
0	2
0	2
0	0
1	5
0	5
3	0
2	9
0	9
1	0
0	2
0	2
3	0
4	0
1	0
0	0
2	0
2	0
0	0
0	1
2	0
0	1
0	0
0	0
2	0
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
0	0
0	2
0	2
3	0
2	0
0	0
0	0
0	0
0	0
6	0
28	0
33	0
0	0
1	0
2	0
0	1
3	1
2	0
13	35
0	8
2	27
0	8
4	8
1	0
6	0
5	0
11	0
15	0
2	5
0	6
9	6
8	0
0	0
4	3
0	3
17	0
3	3
3	3
23	0
2	5
2	5
0	5
0	5
0	0
2	0
0	0
16	0
6	0
0	2
12	2
2	0
2	1
2	1
8	0
4	0
16	0
0	0
1	2
0	2
0	7
0	6
2	5
0	5
1	6
0	0
0	0
62	0
9	6
1	6
1	0
0	3
0	3
1	4
0	4
0	0
4	1
5	1
0	0
0	12
0	16
0	15
0	13
0	1
3	0
7	1
4	0
1	1
15	1
3	0
0	9
0	6
1	3
0	0
3	2
0	2
0	0
0	11
18	11
3	6
8	0
0	3
2	3
1	0
2	4
1	9
2	13
3	10
2	9
0	10
0	7
6	7
0	0
0	3
7	14
1	6
0	3
0	14
0	0
0	0
0	1
1	1
16	0
25	0
0	1
0	1
0	3
1	0
2	3
0	0
0	0
0	0
1	0
0	0
2	0
0	3
0	3
0	0
2	0
3	1
0	1
5	0
0	5
0	5
0	0
0	0
0	0
5	0
4	0
17	0
7	4
0	4
1	0
0	0
3	0
0	5
0	5
0	4
32	0
2	14
4	23
0	18
0	8
0	8
0	0
0	1
0	0
1	0
7	0
2	0
5	0
29	0
0	3
0	3
0	0
2	0
0	1
0	1
6	0
0	1
7	1
2	0
10	2
0	2
0	0
2	0
2	0
17	0
3	0
13	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
3	0
4	0
0	0
1	0
2	0
0	0
1	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
4	0
0	0
2	0
0	1
0	0
2	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
11	0
4	13
2	13
2	0
0	0
1	0
1	0
0	0
2	0
0	0
3	1
0	1
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
1	0
0	0
1	0
0	0
1	0
0	0
1	0
2	0
0	0
2	3
0	3
0	4
3	4
3	1
0	1
0	0
0	0
2	0
0	0
9	0
2	0
0	0
0	0
0	0
0	0
0	0
6	0
0	2
3	2
0	2
0	0
0	3
1	3
3	0
2	0
1	0
0	19
15	19
0	0
0	0
0	0
3	0
0	1
0	1
12	0
0	0
0	0
0	0
11	0
1	0
0	0
2	0
3	0
1	0
0	0
3	0
0	0
2	0
0	0
2	3
1	3
0	0
1	0
1	0
0	0
0	0
2	0
6	0
1	0
0	0
0	0
2	0
7	0
2	2
0	2
5	0
1	0
0	2
3	2
1	1
3	1
0	0
0	0
0	0
1	0
1	0
2	0
4	0
3	0
0	0
2	0
3	0
1	0
2	0
1	0
0	0
0	0
4	0
1	0
2	2
0	2
1	0
2	0
5	0
1	0
1	0
4	0
0	1
0	1
0	2
3	3
0	3
8	0
1	0
0	0
0	0
4	0
7	0
0	0
2	0
0	0
0	0
6	0
6	0
0	6
0	6
0	1
3	1
2	1
0	0
5	0
2	0
0	0
8	0
0	0
0	0
1	2
1	2
20	0
1	6
0	14
2	14
11	0
0	0
0	0
0	0
1	0
2	0
2	6
3	6
1	0
2	0
0	4
8	4
0	0
9	0
5	0
2	0
17	0
1	0
0	0
1	0
6	0
1	0
0	0
6	0
6	0
4	0
1	0
9	0
0	0
0	1
0	0
2	1
0	0
1	11
0	7
0	11
0	0
0	0
4	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
12	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
4	0
0	0
6	0
2	0
0	0
0	0
0	0
1	0
0	0
4	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
6	0
2	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
6	0
1	0
7	0
1	0
0	0
0	0
1	0
1	0
10	0
23	0
0	0
3	0
3	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	1
0	1
0	0
0	0
1	0
0	0
1	0
3	0
0	0
0	0
0	0
4	0
1	0
2	0
2	0
0	0
0	0
1	0
0	0
0	1
2	1
6	0
0	0
0	0
0	2
1	2
2	0
3	0
0	2
0	2
0	0
0	0
0	2
0	0
1	2
0	0
1	2
0	2
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	2
1	2
2	0
0	7
2	7
3	0
2	0
16	0
0	0
0	0
3	1
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
6	0
1	0
1	0
2	0
2	0
1	0
0	0
7	0
0	0
1	0
6	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
1	4
1	1
1	3
9	0
2	0
0	0
0	0
0	2
0	2
0	0
3	0
0	0
1	0
1	0
1	0
0	0
1	0
1	0
0	0
2	0
0	0
2	2
1	0
1	1
0	1
0	0
0	0
2	0
1	0
3	0
1	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
4	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
4	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
2	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
1	0
1	0
0	0
1	0
2	0
2	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
1	0
1	0
1	0
3	0
22	0
1	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
7	0
2	0
0	0
1	0
0	0
3	0
5	0
1	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
4	0
0	0
3	0
0	0
1	0
0	21
1	21
2	0
0	0
0	0
0	0
5	0
2	0
2	0
0	0
2	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
2	0
1	0
3	0
1	0
4	0
3	1
1	1
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
2	0
2	0
3	0
0	0
0	0
0	5
2	5
2	0
2	1
0	1
0	0
0	0
0	0
0	0
2	0
0	0
5	0
0	0
3	0
4	0
0	0
2	0
1	1
0	1
0	1
2	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	11
0	9
0	4
0	0
0	0
2	0
1	0
2	2
7	2
0	0
0	0
0	0
2	0
5	0
0	0
2	0
1	0
2	0
7	0
1	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
1	0
3	0
0	0
0	1
1	0
2	0
0	0
0	0
5	0
2	0
1	0
4	0
3	0
0	0
0	0
0	0
9	0
0	2
2	2
1	2
1	1
3	1
0	0
4	0
1	0
2	0
0	0
0	0
0	0
0	0
0	1
1	1
0	1
1	1
3	1
3	1
3	0
2	1
1	1
3	0
0	0
1	0
0	0
2	0
2	0
3	0
2	0
0	0
1	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
0	0
1	0
11	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
4	0
1	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
2	0
0	0
1	1
0	0
4	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
2	0
0	0
0	0
2	0
0	0
0	0
4	0
2	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	0
66	0
0	0
1	0
0	0
0	0
0	0
3	0
1	0
0	0
3	0
0	0
0	1
0	16
6	17
1	1
2	1
4	0
3	0
2	0
0	0
1	22
0	16
0	24
0	0
1	0
0	0
17	0
2	1
0	0
2	1
3	0
8	0
0	13
2	13
17	0
0	0
1	0
2	0
1	5
0	5
6	0
2	5
0	5
3	2
3	2
1	0
3	0
9	0
10	1
4	0
4	0
0	0
3	0
5	0
6	0
0	0
4	0
0	0
1	0
3	0
0	0
1	0
1	0
3	0
9	0
0	0
0	0
0	0
1	0
0	1
0	1
0	0
0	0
6	0
1	1
0	0
3	0
1	0
0	0
0	0
0	0
4	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
8	0
5	0
0	2
8	2
2	0
10	0
2	1
26	1
12	0
1	0
1	0
0	0
1	0
0	0
0	0
4	1
1	1
0	0
0	2
0	2
0	0
6	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
3	14
0	14
7	0
4	0
0	0
0	0
0	0
0	0
0	0
2	9
0	9
3	5
0	5
3	5
0	0
0	0
0	1
4	1
6	0
0	0
0	0
0	6
2	6
0	0
0	1
0	1
1	0
0	0
0	0
28	0
2	0
0	0
0	0
0	0
2	0
5	0
0	0
0	0
5	0
0	0
4	0
0	0
0	1
3	2
0	2
3	2
0	0
1	0
22	0
5	4
3	4
2	8
0	8
0	0
0	0
2	8
7	1
0	7
0	1
2	1
9	3
2	3
0	6
0	0
0	8
0	0
0	7
2	14
0	14
3	0
0	5
1	1
0	5
0	0
0	0
2	0
1	0
0	0
0	0
1	0
2	0
0	0
2	0
1	0
2	0
1	1
1	1
0	0
0	0
1	0
0	0
4	0
0	0
0	0
4	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
3	0
3	0
1	0
1	2
0	2
0	0
5	0
1	0
0	0
0	0
3	0
1	0
3	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
3	0
2	0
1	0
1	0
7	0
0	0
0	0
0	0
11	0
0	0
3	0
2	0
0	0
1	0
0	0
1	0
0	0
1	2
0	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
1	0
3	0
1	0
0	0
0	0
1	0
0	0
0	1
0	0
0	2
0	2
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	1
2	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
2	0
9	0
0	0
1	0
0	0
2	0
0	2
0	2
1	2
1	2
1	0
1	0
0	0
0	0
0	0
3	1
8	1
1	0
0	0
0	0
1	0
1	0
1	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
2	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
1	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
4	0
0	0
0	0
0	0
2	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	1
3	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
2	0
1	0
3	0
0	0
0	0
3	0
0	0
1	0
1	0
2	0
1	22
2	22
0	0
2	0
0	0
0	0
8	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
2	0
0	0
8	0
0	0
1	0
1	0
8	0
2	0
3	0
1	0
0	0
3	0
0	0
0	0
0	0
0	1
2	1
2	0
0	0
0	0
1	0
1	0
1	0
6	0
5	0
0	0
2	0
0	0
1	0
0	0
1	0
2	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
17	0
0	0
1	0
2	0
0	0
0	0
0	0
5	0
2	0
1	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
6	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	1
0	0
0	0
1	0
3	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
2	0
1	0
0	0
2	0
0	0
0	0
0	0
2	0
2	0
0	0
2	0
0	0
2	0
3	0
7	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	1
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
4	0
0	0
2	0
0	0
0	0
2	0
0	1
4	0
1	0
4	0
0	0
2	0
0	0
1	0
1	0
2	0
2	0
3	0
0	0
1	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
2	0
2	1
0	0
0	0
0	0
1	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	0
1	0
2	0
0	0
4	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
1	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
9	0
0	0
1	0
11	0
2	0
1	0
6	0
0	3
0	3
3	0
8	0
0	0
1	0
0	0
0	0
1	0
5	0
1	0
2	0
0	0
0	0
2	0
9	0
