UniqueCount	AmbigCount
0	4
0	34
1	22
7	24
0	42
0	23
0	28
0	11
2	0
15	0
35	0
33	52
2	52
2	0
3	0
5	14
3	14
12	132
0	39
0	86
0	17
1	94
0	0
40	83
4	83
5	1
0	1
0	4
2	4
2	2
4	0
2	22
0	26
0	9
0	26
3	3
0	2
0	2
1	1
1	10
1	4
2	14
50	0
1	0
17	22
0	22
0	10
0	10
5	1
1	1
4	0
7	0
1	0
1	54
2	54
11	0
2	82
6	87
0	98
2	47
0	12
0	20
0	19
0	15
4	0
0	0
4	8
3	114
2	131
0	236
0	197
0	204
0	0
0	0
0	3
0	0
0	1
0	3
0	4
11	0
4	0
101	0
0	40
0	60
0	47
0	49
8	166
0	148
0	154
1	166
0	87
0	12
0	119
0	119
1	123
0	113
2	5
0	109
0	0
2	106
0	95
1	111
0	1
92	0
35	0
1	0
9	0
2	34
0	48
0	49
0	42
1	41
3	0
9	0
0	2
0	4
0	4
0	2
10	0
7	0
14	0
11	50
2	50
3	6
0	6
0	7
0	7
0	0
0	6
0	6
0	6
0	0
0	11
1	20
4	20
0	20
0	0
0	0
0	116
1	114
3	75
0	0
3	92
11	0
4	0
0	0
3	31
2	35
0	0
0	4
0	35
0	35
0	3
0	15
1	15
0	3
10	2
0	87
20	32
19	80
0	141
114	141
0	50
1	48
0	10
0	0
0	46
0	40
1	23
0	0
4	10
2	9
0	10
1	72
4	24
8	119
0	21
0	100
2	65
0	75
1	58
0	9
5	29
0	4
0	4
0	4
2	5
2	5
1	0
3	0
3	0
0	1
0	1
469	495
7	495
0	0
0	0
8	0
2	0
0	18
9	18
39	0
8	0
0	2
0	15
0	15
0	16
7	16
6	0
8	0
10	0
1	21
6	21
40	0
7	0
68	0
0	23
38	92
3	31
0	61
0	0
13	0
1	6
26	6
0	0
0	1
0	0
1	31
0	8
10	36
0	5
1	2
2	3
0	24
0	11
1	3
1	11
0	0
3	9
5	10
0	17
0	3
6	15
13	0
15	0
7	0
2	2
3	2
3	0
0	0
1	0
1	0
0	0
0	0
1	1
0	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
4	0
0	3
0	3
0	0
0	0
1	0
6	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
5	0
0	0
1	0
0	0
3	0
1	0
1	0
3	0
0	1
0	0
1	1
5	0
0	0
0	0
2	0
0	0
0	0
4	0
0	0
0	0
2	0
2	0
0	2
0	2
3	0
6	0
1	0
2	0
0	0
0	2
0	2
1	0
2	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
2	0
2	1
3	1
0	0
3	0
1	0
0	0
6	0
0	0
2	0
4	0
0	0
1	0
0	0
0	0
3	0
1	0
3	0
5	0
0	0
3	0
1	0
0	0
0	1
1	1
0	0
0	2
2	0
3	0
2	0
1	0
0	0
2	0
16	0
0	0
1	0
0	0
0	0
0	0
0	0
15	0
0	0
4	0
2	0
0	0
2	0
0	0
0	0
0	0
17	0
14	0
0	0
0	0
1	0
5	0
21	0
0	0
2	0
0	0
0	0
1	0
14	0
0	0
0	0
0	0
5	0
0	0
13	0
3	0
3	0
8	0
0	0
6	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
2	0
0	0
0	0
9	0
1	0
0	0
18	0
0	0
4	0
0	0
0	0
5	0
13	0
16	0
3	0
6	0
0	0
0	0
0	0
1	0
2	0
1	0
10	0
25	0
0	0
3	0
1	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
4	0
0	1
1	0
0	1
4	0
2	0
0	0
0	0
0	0
0	1
0	1
2	0
5	0
14	0
1	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
1	0
3	1
1	0
0	0
2	0
0	0
1	0
8	0
1	0
3	0
0	0
4	0
0	0
0	0
0	3
0	3
0	0
5	0
3	0
0	0
0	0
3	0
2	0
2	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
3	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
2	0
0	0
0	0
0	0
3	1
1	1
4	0
5	0
0	0
0	0
0	0
0	0
0	0
1	0
1	1
1	1
7	0
0	1
0	1
0	0
1	0
6	0
3	0
1	0
1	0
2	0
0	0
0	0
0	0
2	0
1	1
0	1
3	0
0	0
1	0
1	0
1	0
1	0
0	0
2	0
3	0
3	0
1	0
2	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
5	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
1	8
1	8
4	0
0	0
4	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
5	0
4	0
0	0
1	0
0	0
1	0
0	0
3	0
0	0
8	0
0	0
2	0
0	0
0	0
0	0
0	1
0	9
0	9
4	0
0	0
0	0
1	0
0	0
1	0
0	0
4	0
1	0
0	0
0	0
0	0
0	1
0	0
2	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
3	0
3	0
1	0
0	0
0	0
3	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
3	0
2	0
1	0
0	0
1	0
2	0
0	0
0	0
2	0
5	0
1	0
2	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
8	0
0	0
2	0
0	0
4	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
2	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
9	0
0	0
0	0
0	0
3	0
0	0
3	2
0	2
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
4	0
0	0
1	0
3	0
0	3
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
1	0
8	0
1	0
1	0
1	0
0	0
1	1
1	1
3	0
1	3
1	3
5	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
5	0
0	0
2	0
0	1
0	1
1	1
6	1
1	0
2	2
3	2
15	0
7	0
0	0
0	0
2	26
2	26
0	2
0	16
5	16
19	0
6	0
1	0
0	0
2	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
4	0
1	0
1	0
7	0
0	2
0	2
0	0
5	0
5	0
0	0
0	0
0	0
5	0
1	0
9	0
0	3
6	3
0	0
0	0
0	0
0	0
0	0
3	0
1	0
1	0
0	0
1	0
0	1
1	1
0	0
0	0
3	0
3	0
3	0
0	0
4	0
0	3
0	3
0	0
1	0
4	1
0	5
1	6
2	0
0	0
3	9
0	22
1	22
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
11	3
0	3
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
2	0
2	0
1	0
0	0
0	0
3	0
0	0
7	1
2	0
2	0
1	0
4	0
0	0
1	0
1	0
0	0
1	0
1	0
0	0
0	0
33	0
1	0
6	0
1	0
0	0
3	0
2	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
1	0
0	1
0	0
0	0
1	0
1	0
2	0
0	0
0	0
0	0
2	0
2	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
3	0
0	0
1	0
2	0
3	0
0	0
0	0
20	0
1	0
0	0
2	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
2	0
0	4
0	4
0	11
1	11
0	11
0	12
0	12
0	0
1	0
4	0
0	0
0	23
0	23
5	0
3	0
9	0
13	0
1	0
1	0
0	0
2	4
0	4
1	0
0	8
0	8
1	0
0	0
0	0
2	1
4	1
0	0
0	0
0	0
9	0
0	4
0	8
0	8
0	3
0	4
0	8
2	0
1	0
0	0
3	6
2	5
4	0
1	0
0	0
0	0
0	0
1	1
4	1
6	0
7	0
1	0
1	0
0	0
0	0
7	0
36	0
35	0
0	0
0	0
0	0
0	0
0	0
4	0
10	22
0	12
0	10
0	7
5	7
0	0
6	0
2	0
16	0
7	0
2	1
0	4
5	4
12	0
0	0
0	4
0	4
10	0
0	10
0	10
23	0
0	3
0	3
0	6
0	6
0	1
3	1
0	1
11	0
1	0
4	0
6	0
0	0
0	0
5	0
10	0
2	0
21	0
0	0
0	5
1	5
0	13
0	12
1	10
4	12
0	13
0	0
0	0
63	0
7	1
0	1
0	0
0	4
0	4
1	2
0	2
0	0
1	0
0	0
1	0
1	18
0	26
1	22
0	22
0	0
7	0
15	1
1	1
2	0
14	0
2	0
0	17
1	16
0	3
0	0
0	0
1	0
0	0
0	6
15	6
3	2
14	0
2	0
0	0
2	0
0	12
2	4
3	16
0	9
0	9
1	9
0	4
11	4
0	3
0	13
0	20
3	1
1	12
1	23
0	0
0	0
0	2
2	2
19	0
15	0
1	3
0	8
0	4
1	0
1	6
0	1
0	0
0	8
0	7
2	7
0	0
0	2
0	2
0	0
4	0
0	7
3	7
2	0
1	1
1	1
1	0
0	0
0	0
0	0
18	0
33	0
0	2
0	2
4	0
2	0
0	0
0	1
2	2
0	2
19	0
0	1
0	1
0	1
0	6
0	6
1	1
0	0
0	0
1	2
12	0
0	3
3	3
30	0
0	1
0	1
0	0
0	0
0	0
0	0
7	0
1	0
11	0
6	0
9	0
0	0
0	0
4	0
1	0
8	0
3	0
4	0
1	0
0	0
2	0
0	0
0	0
0	0
0	3
0	3
1	0
0	0
0	0
1	0
3	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	0
1	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
1	0
1	0
8	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
1	0
0	1
0	0
3	0
5	0
0	0
0	0
5	0
4	0
0	0
1	0
0	0
0	0
0	0
2	0
2	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	1
0	1
0	0
0	0
3	0
2	0
3	0
5	0
0	3
1	3
0	0
4	0
1	19
2	16
1	19
1	0
0	0
0	0
5	0
0	1
0	1
1	17
26	17
5	0
0	0
2	0
0	0
0	0
0	0
7	0
1	0
1	1
0	1
7	0
2	1
0	1
0	0
1	0
0	0
1	0
3	0
0	1
11	0
1	1
0	0
1	0
1	0
0	0
2	0
1	0
0	0
1	0
3	0
0	0
0	0
4	0
1	0
3	0
0	0
1	0
1	0
1	0
0	0
1	0
0	0
6	0
5	0
0	0
1	0
4	0
0	1
3	1
0	0
0	0
0	0
0	0
1	1
4	0
4	0
0	1
0	1
0	0
1	0
2	0
0	0
0	0
2	0
2	0
6	2
2	2
0	0
2	0
4	0
1	0
1	0
0	0
2	0
8	1
0	1
3	0
0	0
2	0
8	0
0	0
1	0
1	0
6	0
6	0
4	2
1	2
0	2
1	1
4	1
0	0
0	0
3	0
0	0
1	0
12	0
0	1
1	1
2	0
5	0
28	0
3	13
0	21
4	21
11	0
1	4
2	4
1	0
0	0
0	0
0	6
0	6
0	2
0	2
2	6
17	6
1	0
2	0
4	0
0	0
20	0
1	0
4	0
2	0
1	0
0	0
0	0
7	0
4	0
0	0
0	0
5	0
2	0
1	0
0	0
0	0
2	0
0	19
0	8
2	19
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
2	0
2	0
1	0
1	0
0	0
1	0
3	0
3	0
1	0
1	0
0	0
2	0
4	0
0	0
2	0
0	0
3	0
0	0
1	0
2	0
1	0
1	0
0	0
0	0
2	0
0	0
1	0
0	0
1	0
1	0
0	0
4	0
0	0
4	0
1	0
3	0
0	0
0	0
2	0
1	1
0	0
0	0
0	0
3	0
6	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
11	0
1	0
3	0
1	0
0	0
0	0
2	0
1	0
11	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
1	0
0	0
1	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
2	0
0	0
0	0
0	0
4	6
1	6
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
3	0
0	1
2	1
1	0
0	0
13	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
4	0
2	0
0	0
0	0
2	0
1	0
0	0
6	0
0	0
1	0
3	0
0	0
1	0
1	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
10	0
0	0
2	2
1	2
0	0
0	0
3	0
1	0
0	2
2	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
1	0
0	0
0	0
2	0
1	0
3	0
2	0
0	0
10	0
0	0
2	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
2	0
0	0
1	0
2	0
1	0
3	0
0	0
0	0
0	1
0	0
1	0
0	0
2	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
1	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
1	1
0	0
0	0
0	1
0	0
0	0
1	0
3	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	1
2	0
0	0
0	0
1	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
2	0
1	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
4	0
0	0
2	0
0	0
26	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
2	0
6	0
3	0
0	0
3	0
1	0
2	0
14	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
4	0
0	0
0	0
0	8
0	8
5	0
1	0
0	0
1	0
6	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
5	5
0	5
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
0	1
2	1
0	0
0	0
1	0
3	0
0	0
0	0
0	5
0	5
2	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
4	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
2	1
0	1
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	1
0	26
0	21
0	17
0	0
0	0
3	0
1	0
0	1
0	1
0	0
1	0
0	0
1	0
1	0
3	0
0	0
3	0
0	0
5	0
3	0
0	0
0	0
0	0
1	0
5	0
2	0
0	0
2	1
4	1
0	0
2	0
3	0
0	0
1	0
7	1
3	1
0	1
0	0
3	0
0	1
0	1
1	0
0	0
0	0
0	0
6	0
1	1
3	1
7	3
0	0
0	3
3	2
3	2
0	0
9	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	4
0	4
1	1
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
7	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
13	0
0	0
2	0
1	0
0	0
5	0
0	0
0	0
5	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
1	0
5	0
1	0
1	0
0	0
0	0
5	0
2	0
0	0
0	0
1	0
0	0
1	0
2	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
1	0
0	0
2	0
0	0
0	0
1	0
58	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	4
0	6
3	1
1	0
1	0
5	0
1	0
2	0
2	24
0	22
0	28
0	0
0	1
0	1
16	0
2	0
1	0
5	0
0	0
2	0
3	6
3	6
11	0
0	0
2	0
0	0
5	0
2	0
0	0
4	5
0	5
0	0
5	0
0	0
7	0
8	0
2	0
3	0
6	0
0	0
3	0
1	0
2	0
1	0
0	0
0	0
0	0
3	0
1	0
2	1
2	1
1	0
3	0
1	0
1	0
0	1
0	1
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
3	0
2	1
0	1
0	1
7	0
1	2
0	0
2	2
3	0
2	0
6	0
0	0
0	0
4	0
1	0
5	0
2	2
11	2
22	2
2	2
1	0
0	0
1	1
0	1
3	0
3	5
1	5
0	0
1	5
0	5
0	0
8	0
0	4
0	4
0	0
1	1
2	0
1	0
3	0
0	6
0	6
2	0
4	0
1	0
1	0
2	0
0	0
0	0
2	8
0	8
0	8
0	11
0	11
0	0
0	0
0	0
1	0
7	0
0	1
2	1
2	4
0	4
0	0
0	0
0	0
2	0
0	0
0	0
24	0
2	0
2	0
0	0
0	0
8	0
18	0
2	0
3	0
4	0
3	0
4	0
0	3
0	3
0	2
3	4
0	5
0	1
3	0
18	0
7	7
0	7
2	14
0	14
4	0
1	0
2	4
11	2
0	2
0	3
0	3
8	3
0	3
0	7
3	0
0	7
0	0
0	6
0	8
1	8
1	1
1	15
0	11
0	15
0	0
1	0
1	0
0	0
2	0
0	0
0	0
5	0
1	0
0	0
0	0
1	0
0	1
1	1
2	0
1	0
0	0
0	0
0	0
1	0
0	0
2	0
2	0
4	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
2	0
2	0
2	1
1	0
1	0
1	0
0	0
0	0
0	0
0	0
4	0
1	0
3	1
0	0
0	0
0	0
0	0
2	0
5	0
1	0
0	0
3	0
0	0
2	0
0	0
0	0
5	0
1	0
2	0
1	0
0	0
5	0
0	0
3	0
2	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
2	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
3	0
3	0
1	0
1	0
3	0
2	0
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
4	0
0	0
1	0
0	0
6	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
2	0
1	0
0	0
0	0
0	1
3	1
2	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
2	0
2	0
5	0
2	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
2	0
1	0
2	0
1	0
0	0
1	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	14
1	14
0	0
0	0
2	0
1	0
1	0
0	0
0	1
0	0
1	0
0	0
0	0
3	0
4	0
2	0
2	0
0	0
0	0
17	0
1	0
0	0
3	0
14	0
0	0
1	0
0	0
0	0
2	0
0	0
2	0
3	0
0	0
0	0
2	0
0	0
1	0
1	0
1	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
3	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
5	0
0	0
0	0
0	0
8	0
1	0
4	0
2	0
1	0
1	0
2	0
4	0
0	0
10	0
2	0
2	0
2	0
0	0
0	0
2	0
0	0
4	0
0	0
5	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
2	0
0	0
2	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
2	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
4	0
1	0
0	0
0	0
1	0
0	0
3	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
2	0
2	1
0	1
16	0
1	0
4	0
8	0
0	0
1	0
8	0
2	0
4	0
1	0
1	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
2	0
3	0
0	0
0	0
3	0
