UniqueCount	AmbigCount
3	10
5	3
2	13
45	0
2	0
5	21
0	21
0	4
0	4
5	0
1	0
0	0
4	0
0	0
4	61
6	61
8	0
3	56
3	65
0	73
0	38
0	31
0	37
2	36
2	13
8	0
0	0
2	4
2	162
1	197
0	320
4	279
0	265
0	0
0	0
1	1
1	2
0	1
0	0
2	0
15	0
5	0
61	0
1	42
0	64
0	56
0	58
15	206
0	199
3	204
3	206
0	96
3	3
0	114
0	118
0	122
0	133
0	7
0	129
3	0
0	111
2	100
3	109
0	0
82	0
24	0
1	8
7	8
0	25
0	36
0	35
0	31
1	32
0	0
8	0
0	9
0	9
0	2
2	0
7	0
0	0
0	0
11	51
3	51
0	3
2	3
0	0
0	0
0	1
0	2
0	2
0	2
0	0
0	9
1	13
2	13
0	13
0	2
2	2
0	115
2	119
1	75
0	5
3	95
6	0
3	0
1	0
8	47
0	54
2	0
3	14
0	57
0	66
0	3
0	18
3	20
0	11
11	4
0	67
30	20
15	63
0	126
113	126
0	40
0	38
0	3
0	1
0	39
0	33
0	29
0	0
1	4
0	2
0	4
0	20
6	10
0	51
0	9
0	54
2	28
0	40
1	17
0	8
7	9
3	24
0	23
1	23
2	27
5	26
0	0
0	0
4	0
2	0
2	0
364	482
9	479
1	0
0	0
3	0
5	0
0	7
12	7
26	0
50	0
0	1
0	23
0	23
0	20
0	20
9	0
13	0
12	0
0	23
5	23
24	0
7	0
90	0
2	41
58	142
3	54
2	88
1	0
18	0
0	2
15	2
0	1
0	9
1	0
0	33
1	18
4	36
1	5
2	2
0	4
2	17
0	17
0	4
3	7
0	6
0	3
0	21
0	11
0	3
3	11
9	0
24	0
8	0
0	2
4	2
0	0
0	0
1	0
0	0
0	0
1	0
0	2
1	2
1	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
5	0
0	0
11	0
0	0
1	0
0	0
3	1
1	1
0	1
0	0
2	0
0	0
1	1
0	0
2	0
1	0
0	0
0	0
0	0
6	1
0	1
0	0
0	0
0	0
3	0
3	0
0	0
0	3
0	2
1	1
3	0
0	1
0	0
2	0
0	1
4	1
4	0
0	0
3	0
0	0
5	0
2	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	1
0	1
4	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
1	0
0	0
0	0
2	0
0	0
1	0
0	0
3	0
2	0
0	0
2	0
3	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
1	0
1	0
1	0
1	0
0	0
1	0
2	0
0	0
0	0
1	0
4	0
0	0
2	0
0	0
0	0
0	0
8	0
4	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
8	0
6	0
1	0
0	0
0	0
1	0
4	0
12	0
15	0
2	0
0	0
1	0
1	0
15	0
6	0
2	0
0	0
0	1
1	0
7	0
2	0
0	0
0	1
6	0
0	0
12	0
3	0
2	0
4	0
0	0
1	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
4	0
10	0
2	0
2	0
8	0
0	0
1	0
2	0
0	0
0	0
17	0
20	0
5	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
6	0
33	0
0	0
1	0
0	0
1	0
0	0
0	0
2	0
6	1
0	0
2	0
2	0
0	0
0	0
1	0
3	0
4	0
2	0
1	0
0	0
5	0
0	0
0	0
0	0
0	0
1	1
1	0
1	0
6	0
8	0
0	0
7	0
0	0
2	0
4	0
1	0
2	0
0	0
0	0
7	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
1	0
0	0
2	0
1	0
0	0
9	0
0	0
2	0
4	0
0	0
3	0
2	0
1	1
0	1
0	0
0	0
0	0
0	0
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
1	1
0	0
0	0
1	0
0	0
4	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
2	0
0	0
6	0
2	0
0	0
1	0
0	0
0	0
1	1
2	2
0	0
0	0
2	0
2	0
3	0
0	1
2	1
3	0
1	0
4	0
0	0
2	0
0	0
3	0
0	0
0	2
0	2
0	0
0	0
0	0
3	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
0	0
1	0
1	0
0	0
0	0
5	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
2	3
3	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
2	0
7	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	1
0	0
0	0
2	0
1	0
2	0
0	0
2	4
0	4
7	0
0	0
0	0
1	0
0	0
1	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
3	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
1	0
1	0
3	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
5	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
2	0
1	0
0	0
3	0
1	0
0	0
0	0
1	0
0	0
0	0
1	0
3	0
3	0
3	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
3	0
1	0
2	0
2	0
0	0
3	0
2	0
4	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
3	3
0	3
1	0
0	0
0	0
0	0
2	0
1	0
0	0
1	0
0	0
1	1
3	1
2	0
2	0
0	0
0	0
0	0
0	0
5	0
0	2
0	2
0	1
0	0
0	0
3	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
4	1
7	0
1	0
0	0
1	0
1	0
0	0
3	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
2	0
1	0
2	0
0	1
6	0
2	0
0	0
1	11
1	11
1	0
3	0
0	0
6	0
2	0
22	0
4	0
3	0
0	0
2	14
1	14
0	0
2	25
5	25
6	0
2	0
0	0
0	0
2	0
0	0
3	0
4	0
0	0
0	0
1	0
2	0
0	0
6	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
5	0
0	2
1	2
1	0
0	0
7	0
2	0
0	0
0	0
1	0
0	0
10	0
1	3
9	3
0	0
0	0
0	2
0	2
0	0
0	0
0	2
0	2
0	0
1	0
0	0
0	0
3	0
0	0
8	0
1	0
0	0
0	0
8	0
0	3
2	3
3	0
0	0
5	0
0	4
0	4
2	0
0	0
0	0
4	9
2	9
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
1	2
0	2
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
1	0
0	0
9	0
2	0
4	0
3	0
5	0
0	0
1	0
0	0
0	0
0	0
3	0
4	0
3	0
20	0
5	0
1	0
0	0
6	0
6	0
1	0
1	0
4	0
0	0
1	0
1	0
0	0
0	0
2	0
1	0
0	0
0	0
2	0
1	0
2	0
3	0
2	0
0	0
5	0
5	0
2	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
10	0
0	0
4	0
1	0
1	1
0	0
0	0
0	0
0	0
1	1
0	1
7	0
1	1
0	1
0	20
0	20
0	20
0	3
0	3
1	0
0	0
1	0
2	0
0	6
6	6
4	0
2	0
8	0
23	0
1	0
0	0
1	0
1	1
0	1
2	0
0	5
0	5
0	1
0	0
0	0
0	0
1	0
0	0
0	0
3	0
5	0
0	5
0	6
0	4
0	3
1	5
2	4
2	0
0	0
0	0
2	3
1	3
8	0
0	0
0	0
0	0
5	0
1	1
2	1
6	0
1	0
1	0
0	0
2	0
4	0
4	0
34	0
38	0
4	0
1	0
1	0
0	1
2	1
1	0
2	16
2	4
0	12
0	4
0	4
2	0
8	0
9	0
13	0
12	0
1	4
0	6
8	6
10	3
3	3
1	0
0	0
25	0
0	4
0	4
29	0
0	7
1	7
0	4
1	4
2	1
2	1
0	1
2	0
0	0
0	3
6	3
0	0
3	0
2	0
12	0
0	0
7	0
2	0
2	6
0	6
0	7
2	7
2	5
1	6
0	5
0	0
2	0
59	0
9	5
0	5
0	0
2	4
2	4
2	1
2	1
0	0
0	0
2	0
1	0
0	15
0	27
3	17
1	25
0	0
7	0
6	8
4	8
0	0
14	0
0	0
1	9
3	7
0	3
1	0
0	0
0	2
1	2
0	5
11	5
0	2
4	0
0	3
3	3
2	0
1	2
1	7
1	7
0	4
1	4
1	4
0	2
12	2
0	0
5	7
1	15
1	6
1	7
0	18
0	0
0	0
0	0
0	0
9	0
13	0
0	9
0	5
0	2
0	1
0	8
3	8
0	0
1	17
0	13
1	9
0	0
3	1
0	1
0	0
1	0
0	2
0	2
3	0
1	5
1	5
8	0
0	0
0	0
1	0
18	0
65	0
4	2
0	2
0	1
4	1
0	0
3	9
2	9
1	6
29	0
0	0
0	1
0	1
2	2
2	2
0	0
3	0
0	0
3	1
18	0
0	1
1	1
24	0
3	3
3	3
0	1
0	1
0	1
1	0
9	0
2	0
4	0
9	0
6	0
0	0
1	0
2	0
2	0
17	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
4	0
0	4
0	4
3	1
2	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
3	0
4	0
2	0
0	0
4	0
3	7
0	7
0	0
0	0
0	1
0	1
1	0
2	0
0	0
1	1
0	1
0	0
0	0
0	0
2	0
5	0
2	0
1	0
1	0
1	0
2	0
1	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
4	0
2	2
2	2
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
3	0
1	2
3	2
0	0
0	3
1	3
1	0
1	0
1	3
8	3
0	5
0	3
0	5
1	0
0	0
3	0
9	0
0	0
4	0
0	18
23	18
0	0
1	0
0	0
3	0
0	0
2	0
10	0
1	0
0	0
1	0
3	0
0	0
1	0
0	0
3	0
3	0
0	0
1	0
0	0
3	0
5	0
0	0
1	0
1	2
0	2
0	2
0	2
0	0
7	0
2	0
3	0
0	0
4	0
2	0
4	0
0	0
0	0
1	0
1	0
1	0
0	0
3	2
1	2
1	0
1	2
2	2
2	1
0	0
0	0
0	0
10	0
0	0
0	0
0	0
2	0
1	0
2	1
0	1
0	0
1	0
2	0
0	0
1	0
0	0
0	0
7	1
0	1
0	0
0	0
1	0
0	0
0	1
0	1
1	1
12	0
0	0
2	0
0	0
2	0
1	0
0	3
5	3
3	0
2	0
4	0
6	0
0	3
1	3
1	4
0	4
0	0
0	0
0	0
0	0
2	0
5	0
2	0
0	0
0	1
1	1
28	0
1	10
1	22
9	22
12	0
3	12
0	12
0	0
0	0
3	1
0	11
1	11
1	0
1	0
2	1
15	1
1	0
1	0
3	0
3	0
8	0
0	0
5	0
0	0
0	0
1	0
1	0
4	0
1	0
2	2
0	2
4	0
0	0
0	0
1	2
0	2
1	0
2	21
2	6
0	21
0	0
0	0
5	0
0	0
6	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
4	0
1	0
2	0
6	0
2	0
0	0
2	0
2	0
0	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
2	0
0	0
0	0
0	0
1	0
6	0
3	0
0	0
2	0
0	0
0	0
1	0
2	1
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
4	0
10	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
18	0
17	0
1	0
3	0
3	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
2	0
1	0
4	0
0	1
1	0
0	1
1	0
0	0
2	0
2	0
1	0
0	0
0	0
1	0
3	0
2	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
2	0
0	0
1	0
0	0
4	0
1	2
1	2
2	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
3	0
2	0
0	0
0	0
0	4
2	4
4	0
2	0
14	0
0	0
0	0
0	0
0	0
0	1
4	1
1	0
0	0
0	0
0	0
0	0
9	0
0	0
2	0
0	0
1	0
0	0
0	0
9	1
1	1
0	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
1	0
0	1
6	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
3	0
1	0
1	0
0	0
0	0
3	0
3	0
4	0
0	1
4	1
0	0
0	0
0	0
0	0
1	0
1	0
0	0
10	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
1	0
0	0
2	0
1	0
2	0
2	0
1	0
0	3
0	0
1	0
2	0
0	0
0	0
1	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
2	0
0	0
2	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
2	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	1
3	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
9	0
6	0
3	0
3	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
3	0
2	0
1	0
2	0
1	0
0	0
0	0
7	0
0	0
0	0
0	0
2	0
0	0
4	0
1	0
0	0
1	0
0	0
3	0
0	0
0	0
2	0
0	0
2	0
2	0
1	0
0	0
0	0
3	6
0	6
8	0
1	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	8
1	8
2	0
1	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
1	0
1	0
2	0
0	0
0	0
1	0
3	0
6	0
2	0
0	0
1	3
1	3
1	0
0	0
0	0
0	0
5	0
2	0
1	0
4	0
4	0
0	0
0	0
3	0
4	0
0	0
0	0
1	0
2	0
0	0
2	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	11
2	10
1	7
0	0
1	0
0	0
0	0
2	2
3	2
0	1
0	1
1	0
4	0
4	0
0	0
1	0
2	0
0	0
8	0
0	0
1	0
0	0
3	0
0	0
1	0
2	0
0	0
0	0
0	0
2	0
6	0
1	0
0	0
1	0
4	0
0	1
0	1
2	0
7	0
0	1
3	1
7	0
0	0
0	0
1	0
5	0
0	2
1	2
4	0
0	0
3	0
0	1
3	1
1	0
3	0
3	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
0	0
2	0
0	0
15	2
0	2
0	0
0	0
5	0
0	0
0	0
1	0
0	0
1	0
0	1
1	0
0	0
0	0
2	0
0	0
1	0
1	0
2	0
1	0
0	0
1	0
0	0
0	0
1	0
5	0
21	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
1	0
2	0
1	0
0	0
0	0
2	0
3	0
1	0
0	0
0	0
3	0
0	0
0	0
3	0
0	0
0	0
1	0
3	0
0	0
3	0
0	0
2	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
1	0
6	0
2	0
1	0
4	0
1	0
57	0
0	0
1	0
1	0
2	0
0	0
1	0
1	0
1	0
1	2
0	2
0	3
1	6
3	9
8	0
2	0
8	0
4	0
0	3
1	3
1	12
0	9
0	13
0	0
2	0
4	0
22	0
0	0
0	0
0	0
0	0
4	0
0	13
4	13
17	0
1	0
0	0
2	0
5	0
0	0
2	0
0	3
0	3
6	4
0	4
0	0
3	0
1	0
5	0
2	0
10	0
2	0
5	1
2	0
6	1
0	0
0	1
0	1
0	1
4	0
0	1
0	0
1	0
3	0
4	0
0	0
2	0
1	1
0	0
0	1
0	1
0	3
0	3
0	0
3	0
1	0
1	0
0	1
0	1
0	1
2	1
2	0
1	3
0	3
0	0
3	0
0	4
0	0
0	4
0	0
0	0
2	0
0	0
0	2
10	2
0	0
16	0
2	1
3	1
21	3
0	3
1	0
1	0
2	1
0	1
1	0
0	0
2	0
0	0
0	1
2	1
0	0
3	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	3
0	3
3	0
7	0
2	0
0	0
0	1
0	1
1	0
2	8
2	8
0	0
1	0
0	0
0	1
1	1
0	0
2	0
7	0
2	0
0	0
0	4
0	4
1	0
2	1
1	1
0	0
0	0
4	0
25	0
0	0
1	0
2	0
0	0
7	0
10	0
0	0
12	0
1	0
2	0
1	0
2	0
0	0
1	0
0	0
0	1
0	1
1	0
36	0
7	1
2	1
10	12
0	12
1	0
0	0
1	4
3	2
2	2
0	2
1	2
11	16
0	16
0	7
1	0
0	8
2	0
2	8
0	15
2	15
0	0
0	2
3	0
0	2
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	2
0	2
0	0
5	0
2	3
0	3
0	0
0	0
1	0
3	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
4	0
3	0
0	0
1	0
3	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
2	0
2	0
1	0
0	2
0	2
0	0
0	0
0	0
4	0
0	0
1	0
0	0
3	0
2	0
0	0
3	0
0	0
7	0
0	0
0	0
0	0
7	0
3	0
0	0
1	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
2	3
0	3
0	0
0	1
0	1
0	0
1	0
0	0
0	0
2	0
0	0
4	0
0	0
2	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
2	0
7	0
2	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
5	0
1	0
2	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
1	2
0	2
0	2
2	0
12	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
2	0
1	0
2	0
0	0
3	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
3	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
2	0
0	0
2	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
1	0
0	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
1	0
2	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
3	0
0	1
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
5	0
0	0
1	8
5	8
2	0
2	0
1	0
0	0
6	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
1	0
9	0
0	0
0	0
2	0
3	0
0	0
0	0
3	0
0	0
0	0
2	0
0	0
0	0
2	3
4	3
2	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
4	0
0	0
0	0
0	0
4	0
5	0
1	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
2	0
2	0
0	0
2	1
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	1
0	0
1	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
3	0
3	0
3	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
1	0
0	0
0	0
2	1
0	0
1	0
1	0
4	0
1	0
0	1
3	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
2	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
2	1
0	1
8	0
0	0
8	0
5	0
0	0
1	0
6	0
1	1
1	1
0	0
1	0
2	0
1	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
