"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN10299_c0_g1",1.45796157153968,-0.203211213899513,1.84515689235154,-0.110132214090767,0.912304520393738,NA
"TRINITY_DN10300_c0_g1",0.301580876098763,-1.52237678933332,3.81337864421309,-0.399219938896856,0.689731152790457,NA
"TRINITY_DN10303_c0_g1",0.568124956667906,0.425719754737105,2.81348221307683,0.151314180256194,0.879727883848889,NA
"TRINITY_DN10305_c0_g1",0.426101417253868,1.10149745541662,3.30848975063875,0.332930593242418,0.739186675470884,NA
"TRINITY_DN10306_c0_g1",0.965618511432133,3.59649148953224,2.54834735693897,1.41130347860123,0.158155149230591,NA
"TRINITY_DN10307_c0_g1",0.568978972382699,-1.08568078264452,2.81224545218753,-0.386054774059643,0.699456103352091,NA
"TRINITY_DN10308_c0_g1",0.582412332799812,-2.4964636238478,3.49680111419392,-0.713927827840815,0.475271808762764,NA
"TRINITY_DN10309_c0_g1",1.56550630457733,-0.362061727025422,1.80334219257144,-0.200772614602416,0.840876377273714,NA
"TRINITY_DN1031_c0_g1",2.76258025610321,0.227895761707641,1.42943319412067,0.15943085878024,0.873329428046207,NA
"TRINITY_DN10310_c0_g1",0.440831370463835,-2.09302402147116,3.77013331933389,-0.555159153321653,0.578785805087555,NA
"TRINITY_DN10311_c0_g1",0.293887580309224,-1.51408937232975,3.81394903172402,-0.396987311507238,0.691376817395649,NA
"TRINITY_DN10312_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN10313_c0_g1",1.01272679659001,-0.0403788998516412,2.13230092696791,-0.018936773576823,0.984891543722609,NA
"TRINITY_DN10314_c0_g1",0.585413788066225,1.70652110999108,3.17198729290682,0.53799746102615,0.590578801449516,NA
"TRINITY_DN10315_c0_g1",0.582732063601624,0.406632793542911,2.99207470515178,0.135903289059851,0.891897735308752,NA
"TRINITY_DN10316_c0_g1",1.42040133572229,-0.786023462165845,1.79801807760964,-0.437161045238664,0.661994558410464,NA
"TRINITY_DN10318_c0_g1",1.13012251746776,1.17605930222031,2.16421552232294,0.543411360878696,0.586846605278127,NA
"TRINITY_DN10319_c0_g1",0.57610906548384,-2.48266369231287,2.95219101891718,-0.840956319020128,0.400372405673318,NA
"TRINITY_DN1032_c0_g1",2.62042972682761,-2.62453358741669,1.57726699403245,-1.66397546981364,0.096117331598868,NA
"TRINITY_DN10320_c0_g1",0.429152832918493,-2.05888538877434,3.57990952245236,-0.575122185591979,0.565208664569957,NA
"TRINITY_DN10321_c0_g1",0.700517950842169,2.08280894119529,2.72544561452911,0.7642085866957,0.444742950339565,NA
"TRINITY_DN10322_c0_g1",0.437550293608649,2.44725580814198,3.72170881065296,0.657562408197276,0.510819356729519,NA
"TRINITY_DN10324_c0_g1",0.852265668293478,0.394108499160712,2.25449156783004,0.174810367350383,0.861228641810564,NA
"TRINITY_DN10325_c0_g1",1.58019195266351,-1.77943166537932,1.90799118218411,-0.93262048692614,0.351015951801805,NA
"TRINITY_DN10328_c0_g1",0.424168741817451,-0.526653682971984,3.64454507467378,-0.14450464246738,0.885101990770031,NA
"TRINITY_DN10329_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN1033_c0_g1",1.97930371870824,2.27574999046237,1.56009596432847,1.4587243621529,0.144640987988533,NA
"TRINITY_DN10330_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN10331_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN10332_c0_g1",0.419419115925083,2.39165803575994,3.55316779903378,0.673105851181672,0.500879951711549,NA
"TRINITY_DN10333_c0_g1",0.564204138728702,1.68811457477618,2.95379755975462,0.571506523594129,0.567656339513199,NA
"TRINITY_DN10334_c0_g1",0.436248239518819,-0.51709045617901,3.60750306794646,-0.143337495891129,0.886023644123048,NA
"TRINITY_DN10335_c0_g1",1.13421612178881,0.428262059750337,2.13694676576038,0.200408389489268,0.841161198721942,NA
"TRINITY_DN10336_c0_g1",0.85456340088848,-0.58528892520333,2.17446069335218,-0.269165097806868,0.787802637329867,NA
"TRINITY_DN10337_c0_g1",1.41459508992941,-0.202396844211786,1.86620918684005,-0.108453460436819,0.913635995878869,NA
"TRINITY_DN10338_c0_g1",1.14129318943529,-2.31052938520237,2.23755076306933,-1.03261540401118,0.301783916537624,NA
"TRINITY_DN10339_c0_g1",0.996832422408632,1.68516514930512,2.41864331681977,0.696739836579507,0.485965623494354,NA
"TRINITY_DN1034_c0_g2",2.17393265082085,1.71734173825935,1.70208409305224,1.00896409599819,0.312991853558002,NA
"TRINITY_DN10340_c0_g1",0.829696762642593,-0.547104064600829,2.45988286887463,-0.222410616181544,0.823994248256327,NA
"TRINITY_DN10341_c0_g1",0.7401232914652,-2.83838497968578,2.71381282967022,-1.04590299988769,0.295605819192833,NA
"TRINITY_DN10342_c0_g1",0.856944112915683,0.417509960132146,2.77835509475764,0.150272353926223,0.880549743662112,NA
"TRINITY_DN10343_c0_g1",0.709738036347033,2.09988593574882,2.51682265650663,0.834340047885405,0.404089390473789,NA
"TRINITY_DN10344_c0_g1",0.580491415101958,1.72986874852084,3.18170931737511,0.543691637408276,0.586653688045508,NA
"TRINITY_DN10345_c0_g1",0.437550293608649,2.44725580814198,3.72170881065296,0.657562408197276,0.510819356729519,NA
"TRINITY_DN10346_c0_g1",0.543307844294934,0.428221825957274,3.06324405995304,0.139793570990827,0.888823093022721,NA
"TRINITY_DN10347_c0_g1",0.723206299404604,-1.52378592527146,2.7801084057251,-0.548103060345962,0.583621139350553,NA
"TRINITY_DN10348_c0_g1",0.420459323377732,1.08730553972722,3.32494074690441,0.327015012444814,0.743656530633337,NA
"TRINITY_DN10349_c0_g1",2.16680519679396,0.597537941846219,1.41272569449847,0.422968127622503,0.672318515371064,NA
