gene_id	log2FoldChange	padj	GO_pfam
TRINITY_DN10116_c0_g1	0.111214545148879	0.999155368198447	NA
TRINITY_DN10117_c0_g1	2.39439602029138	NA	NA
TRINITY_DN10118_c0_g1	0.29849993952987	0.999155368198447	NA
TRINITY_DN10119_c0_g1	2.36081684832213	NA	NA
TRINITY_DN10120_c0_g1	-0.6095798946975	NA	NA
TRINITY_DN10121_c0_g1	0.825761051572165	NA	NA
TRINITY_DN10122_c0_g1	-0.478011894571444	NA	NA
TRINITY_DN10123_c0_g1	0.968050288391983	NA	NA
TRINITY_DN10124_c0_g1	1.86008621251346	NA	NA
TRINITY_DN10125_c0_g1	-1.37560934479243	NA	NA
TRINITY_DN10126_c0_g1	0.402200944482307	NA	NA
TRINITY_DN10127_c0_g1	-1.84449220678803	NA	NA
TRINITY_DN10128_c0_g1	0.124065534955628	NA	NA
TRINITY_DN10129_c0_g1	-1.76623334633927	NA	NA
TRINITY_DN1013_c0_g1	-4.41539093252673	NA	NA
TRINITY_DN1013_c0_g2	-0.564068420449481	NA	NA
TRINITY_DN10130_c0_g1	0.212285468043527	NA	NA
TRINITY_DN10131_c0_g1	1.13527711033134	NA	NA
TRINITY_DN10132_c0_g1	1.80950231271155	NA	NA
TRINITY_DN10133_c0_g1	-0.604131456240258	NA	NA
TRINITY_DN10134_c0_g1	1.09180450132011	NA	NA
TRINITY_DN10135_c0_g1	1.24451785302165	NA	NA
TRINITY_DN10136_c0_g1	0.104697788011305	NA	NA
TRINITY_DN10137_c0_g1	-1.50576064523823	NA	NA
TRINITY_DN10138_c0_g1	-0.604763491535875	NA	NA
TRINITY_DN10139_c0_g1	-0.536315764967943	NA	NA
TRINITY_DN1014_c0_g1	-2.32988957216369	NA	NA
TRINITY_DN10140_c0_g1	2.39549479305362	NA	NA
TRINITY_DN10141_c0_g1	2.07066624294853	NA	NA
TRINITY_DN10142_c0_g1	-0.550465279800689	NA	NA
TRINITY_DN10143_c0_g1	0.420143936275078	NA	NA
TRINITY_DN10144_c0_g1	3.63861398464265	NA	NA
TRINITY_DN10145_c0_g1	-1.52237678933332	NA	NA
TRINITY_DN10146_c0_g1	0.537480053360194	0.999155368198447	NA
TRINITY_DN10147_c0_g1	0.792993091824938	NA	NA
TRINITY_DN10148_c0_g1	2.11346170644227	NA	NA
TRINITY_DN10149_c0_g1	1.00119324076657	NA	NA
TRINITY_DN1015_c0_g1	-1.36560227022328	0.999155368198447	NA
TRINITY_DN1015_c0_g1	-1.36560227022328	0.999155368198447	NA
TRINITY_DN10150_c0_g1	-0.30518799207139	NA	NA
TRINITY_DN10151_c0_g1	1.80950231271155	NA	NA
TRINITY_DN10152_c0_g1	2.70941914703437	NA	NA
TRINITY_DN10153_c0_g1	-1.17937512507796	NA	NA
TRINITY_DN10155_c0_g1	1.98892965316615	NA	NA
TRINITY_DN10157_c0_g1	-0.516512437235182	NA	NA
TRINITY_DN10158_c0_g1	1.89567625443159	0.999155368198447	NA
TRINITY_DN10159_c0_g1	-1.03101392842017	0.999155368198447	NA
TRINITY_DN1016_c0_g1	-1.63002432072908	NA	NA
TRINITY_DN1016_c0_g2	-1.86175227552197	NA	NA
TRINITY_DN10160_c0_g1	0.387652495899568	NA	NA
TRINITY_DN10161_c0_g1	0.373082345780722	NA	NA
TRINITY_DN10162_c0_g1	-2.62335592885367	0.86771440328958	NA
TRINITY_DN10163_c0_g1	-0.383774141971753	NA	NA
TRINITY_DN10164_c0_g1	1.66494267329931	NA	NA
TRINITY_DN10165_c0_g1	1.13047419909087	NA	NA
TRINITY_DN10167_c0_g1	1.70751435208414	NA	NA
TRINITY_DN10168_c0_g1	2.43907701301811	NA	NA
TRINITY_DN10169_c0_g1	1.68872983750442	NA	NA
TRINITY_DN1017_c0_g1	1.93451058007987	0.951303799648802	NA
TRINITY_DN1017_c0_g2	2.77050343819407	NA	NA
TRINITY_DN1017_c0_g3	2.74265561267781	NA	NA
TRINITY_DN10170_c0_g1	0.375463104596591	NA	NA
