UniqueCount	AmbigCount
1	3
5	0
0	0
2	6
18	6
4	0
0	0
1	0
0	0
22	0
0	0
2	0
1	0
1	0
0	0
2	0
4	0
3	0
4	0
2	0
3	0
0	0
2	0
4	0
0	0
1	0
0	12
0	7
2	12
28	4
3	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
1	0
8	0
1	0
0	0
4	0
0	0
0	0
0	1
1	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
1	0
1	0
1	0
1	0
0	0
2	0
2	0
7	0
0	0
0	0
0	0
2	0
5	0
0	0
0	0
4	0
0	0
2	0
0	0
0	0
5	0
1	0
8	0
3	0
2	0
0	0
0	0
12	0
8	0
9	0
0	0
5	0
2	0
0	0
0	0
0	0
2	0
1	0
0	0
1	1
2	0
1	0
0	0
1	0
2	0
5	0
2	0
0	0
0	0
3	0
0	0
1	0
2	0
0	0
2	0
0	0
0	0
2	0
0	0
2	0
2	1
3	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
6	0
0	0
0	0
0	1
0	1
0	0
0	6
1	6
3	2
0	2
5	2
1	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	3
1	3
4	0
0	0
12	0
0	0
3	0
0	0
1	0
5	0
2	0
2	0
0	0
0	0
0	0
2	0
6	0
2	0
0	0
0	0
1	0
0	0
0	0
18	0
1	0
1	0
1	0
1	0
2	0
4	0
1	0
2	0
0	0
2	0
1	0
0	0
0	0
2	0
0	0
0	0
4	0
1	1
0	1
1	0
1	0
0	0
0	0
0	0
1	0
1	0
3	0
0	0
1	0
1	0
0	0
0	0
0	0
2	0
6	0
1	0
0	0
0	0
1	0
1	0
0	0
2	0
2	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
2	0
0	0
2	0
2	0
0	0
2	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
2	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
7	0
1	0
1	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
2	0
0	0
0	0
2	0
0	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
2	0
3	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
6	0
0	0
1	0
1	0
1	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
2	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
30	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
7	0
1	0
0	0
2	0
1	0
0	0
5	0
0	0
2	0
0	0
0	0
0	0
5	0
5	0
0	0
0	1
0	0
2	0
0	0
2	0
0	0
0	0
1	0
4	0
5	0
0	0
0	0
0	9
1	9
3	0
2	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
1	0
3	0
0	0
0	0
0	0
2	0
3	0
2	0
2	11
1	11
0	0
2	0
0	0
3	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	1
0	0
0	2
0	2
3	1
2	1
0	0
1	0
0	2
0	2
0	0
0	0
1	0
0	0
2	0
0	0
2	0
3	1
4	1
1	0
0	0
4	0
4	0
0	1
0	1
0	0
3	0
1	0
1	0
2	0
1	0
0	0
1	0
1	0
3	0
2	2
0	5
0	5
0	5
2	0
0	0
5	0
4	0
1	3
6	3
0	1
0	0
0	0
5	1
3	1
2	0
1	0
1	0
0	0
7	0
2	0
1	0
0	0
4	0
4	0
1	0
5	2
0	2
0	0
0	0
0	2
0	2
2	0
0	0
3	0
2	0
0	0
2	0
0	0
7	0
1	0
1	1
4	0
0	0
1	0
0	0
13	0
1	2
2	2
5	1
0	0
2	1
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
2	1
2	0
14	1
0	1
1	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
3	0
1	0
1	0
1	0
3	0
0	0
1	0
1	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
7	0
5	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
0	0
2	0
2	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
2	0
2	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
0	0
4	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
0	0
1	0
0	0
3	0
0	0
4	0
0	0
0	0
2	0
30	0
0	0
0	0
0	0
5	0
1	0
0	0
3	0
3	0
2	3
0	3
0	0
0	4
2	4
5	0
3	0
8	1
3	1
3	0
0	0
0	4
0	5
0	5
1	1
0	2
0	2
28	0
5	1
0	0
3	1
1	0
3	0
0	6
6	6
17	0
2	0
2	0
0	1
3	0
0	0
1	0
1	7
0	7
4	1
1	1
0	1
5	0
6	0
5	0
4	0
4	0
0	0
6	0
2	0
4	0
1	0
1	0
1	0
1	0
1	0
0	0
1	0
1	0
2	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
2	0
1	0
3	0
1	0
2	2
0	2
0	1
0	1
1	0
1	0
0	0
0	0
4	0
0	0
2	0
0	0
0	0
3	0
1	0
2	0
2	1
7	1
0	0
10	0
0	2
25	2
61	3
0	3
0	0
0	0
2	0
0	0
5	0
0	0
2	0
2	0
1	1
0	1
0	0
10	0
0	0
0	0
0	2
0	2
2	1
2	0
3	0
0	0
0	0
5	0
4	0
0	0
0	1
0	1
0	1
1	0
1	17
0	17
0	1
0	2
0	2
0	0
2	0
0	1
2	1
14	0
0	0
0	0
0	4
1	4
1	0
3	0
3	0
0	0
8	0
1	0
16	0
4	0
0	0
0	0
0	0
10	0
23	0
4	0
3	0
1	1
0	1
1	0
0	0
0	0
0	1
1	2
2	2
0	0
1	0
22	0
5	1
1	1
4	5
3	5
0	0
1	0
1	5
10	1
0	4
0	5
1	5
12	5
0	5
2	1
3	0
0	1
0	0
0	1
0	7
0	7
0	0
0	6
1	4
0	6
0	0
0	0
0	0
2	0
1	0
0	1
1	0
5	0
1	0
1	0
1	0
4	0
2	0
0	0
3	0
0	2
1	2
0	0
3	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
2	0
0	0
2	0
4	0
0	0
0	0
0	0
5	0
3	0
2	0
0	0
0	0
1	0
5	0
1	0
3	0
0	0
0	0
0	0
6	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
1	0
0	0
0	0
7	0
4	0
1	0
2	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
3	0
2	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
1	0
0	0
0	0
0	2
0	2
2	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
2	1
2	1
0	0
2	0
3	0
0	0
0	0
1	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
1	0
4	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
1	0
5	0
14	0
2	0
0	0
1	0
2	0
2	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
3	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
3	0
0	0
2	0
1	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
4	0
1	0
2	0
1	0
0	0
0	0
0	0
2	0
1	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
3	0
0	0
0	25
1	25
0	0
1	0
0	0
0	0
2	0
2	0
0	0
2	0
0	0
5	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
11	0
2	0
1	0
0	0
9	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
1	0
0	1
1	1
2	1
0	0
1	0
1	0
2	0
1	0
1	0
1	0
1	0
4	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
5	0
0	0
0	0
0	0
4	1
1	0
3	0
3	0
1	0
6	0
4	0
0	0
0	0
1	0
1	0
4	0
1	0
3	0
2	0
1	0
0	0
0	0
2	0
1	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
1	0
3	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
2	0
2	0
0	0
0	0
3	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
3	0
0	0
0	0
4	0
1	0
0	0
8	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
4	0
1	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
4	0
1	0
8	0
0	0
0	0
0	0
1	0
0	0
7	0
0	0
0	0
0	0
2	0
0	1
0	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
2	0
0	0
2	0
3	0
4	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
4	0
1	1
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
1	0
0	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
3	0
0	0
3	0
0	0
1	0
1	0
1	0
2	0
0	0
0	0
2	0
0	0
2	0
0	2
0	0
1	0
0	0
2	0
3	0
20	0
0	0
1	0
0	0
13	0
1	0
3	0
9	0
5	0
0	0
5	0
0	1
0	1
0	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
